,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
4084,2270496,40,edison,2020-11-04T04:02:34Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4085,2275398,40,edison,2020-11-04T04:02:51Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4086,2281314,40,edison,2020-11-04T04:03:18Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4087,2282541,40,edison,2020-11-04T04:03:25Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4088,2291603,40,edison,2020-11-04T04:03:46Z,michigan,5550000,2279543,4730984,4824260,0.546,0.435,0
4089,2292906,40,edison,2020-11-04T04:05:32Z,michigan,5550000,2279543,4730984,4824260,0.546,0.435,0
4090,2293947,40,edison,2020-11-04T04:05:58Z,michigan,5550000,2279543,4730984,4824260,0.546,0.435,0
4091,2295343,41,edison,2020-11-04T04:06:27Z,michigan,5550000,2279543,4730984,4824260,0.546,0.435,0
4092,2327829,41,edison,2020-11-04T04:06:51Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4093,2330031,41,edison,2020-11-04T04:07:07Z,michigan,5550000,2279543,4730984,4824260,0.546,0.435,0
4094,2330231,41,edison,2020-11-04T04:07:41Z,michigan,5550000,2279543,4730984,4824260,0.546,0.435,0
4095,2331090,41,edison,2020-11-04T04:08:19Z,michigan,5550000,2279543,4730984,4824260,0.546,0.435,0
4096,2335564,41,edison,2020-11-04T04:10:35Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4097,2347156,41,edison,2020-11-04T04:11:26Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4098,2357750,42,edison,2020-11-04T04:11:37Z,michigan,5550000,2279543,4730984,4824260,0.548,0.434,0
4099,2358720,42,edison,2020-11-04T04:12:11Z,michigan,5550000,2279543,4730984,4824260,0.548,0.434,0
4100,2404995,42,edison,2020-11-04T04:12:52Z,michigan,5550000,2279543,4730984,4824260,0.548,0.434,0
4101,2416902,43,edison,2020-11-04T04:13:37Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4102,2418735,43,edison,2020-11-04T04:14:53Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4103,2420849,43,edison,2020-11-04T04:15:57Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4104,2421440,43,edison,2020-11-04T04:16:46Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4105,2445835,43,edison,2020-11-04T04:17:39Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4106,2457951,43,edison,2020-11-04T04:17:56Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4107,2462074,43,edison,2020-11-04T04:19:19Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4108,2469219,44,edison,2020-11-04T04:19:43Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4109,2481214,44,edison,2020-11-04T04:20:51Z,michigan,5550000,2279543,4730984,4824260,0.545,0.436,0
4110,2483160,44,edison,2020-11-04T04:21:17Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4111,2494704,44,edison,2020-11-04T04:22:20Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4112,2496176,44,edison,2020-11-04T04:23:51Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4113,2498845,44,edison,2020-11-04T04:23:54Z,michigan,5550000,2279543,4730984,4824260,0.545,0.436,0
4114,2500232,44,edison,2020-11-04T04:26:17Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4115,2510225,44,edison,2020-11-04T04:27:34Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4116,2513194,44,edison,2020-11-04T04:29:01Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4117,2514725,44,edison,2020-11-04T04:30:17Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4118,2516230,44,edison,2020-11-04T04:30:38Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4119,2521454,45,edison,2020-11-04T04:31:38Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4120,2522328,45,edison,2020-11-04T04:32:37Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4121,2530558,45,edison,2020-11-04T04:33:14Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4122,2532326,45,edison,2020-11-04T04:34:45Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4123,2538168,45,edison,2020-11-04T04:35:12Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4124,2544563,45,edison,2020-11-04T04:35:25Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4125,2544819,45,edison,2020-11-04T04:36:02Z,michigan,5550000,2279543,4730984,4824260,0.547,0.435,0
4126,2553616,45,edison,2020-11-04T04:36:25Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4127,2566159,45,edison,2020-11-04T04:36:59Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4128,2569715,45,edison,2020-11-04T04:37:18Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4129,2580027,46,edison,2020-11-04T04:38:06Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4130,2585560,46,edison,2020-11-04T04:38:42Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4131,2591695,46,edison,2020-11-04T04:38:57Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4132,2594458,46,edison,2020-11-04T04:39:44Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4133,2595825,46,edison,2020-11-04T04:40:18Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4134,2597610,46,edison,2020-11-04T04:40:37Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4135,2597614,46,edison,2020-11-04T04:42:17Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4136,2602716,46,edison,2020-11-04T04:42:41Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4137,2608227,46,edison,2020-11-04T04:43:00Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4138,2609737,46,edison,2020-11-04T04:43:14Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4139,2617275,46,edison,2020-11-04T04:43:58Z,michigan,5550000,2279543,4730984,4824260,0.545,0.437,0
4140,2617967,46,edison,2020-11-04T04:44:05Z,michigan,5550000,2279543,4730984,4824260,0.545,0.436,0
4141,2618885,46,edison,2020-11-04T04:44:27Z,michigan,5550000,2279543,4730984,4824260,0.545,0.436,0
4142,2636460,47,edison,2020-11-04T04:45:32Z,michigan,5550000,2279543,4730984,4824260,0.545,0.436,0
4143,2646716,47,edison,2020-11-04T04:46:11Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4144,2650135,47,edison,2020-11-04T04:48:23Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4145,2651380,47,edison,2020-11-04T04:49:03Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4146,2656792,47,edison,2020-11-04T04:49:42Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4147,2658605,47,edison,2020-11-04T04:50:34Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4148,2659532,47,edison,2020-11-04T04:50:55Z,michigan,5550000,2279543,4730984,4824260,0.546,0.436,0
4149,2679228,47,edison,2020-11-04T04:52:00Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4150,2689357,47,edison,2020-11-04T04:52:34Z,michigan,5550000,2279543,4730984,4824260,0.543,0.439,0
4151,2693947,48,edison,2020-11-04T04:52:44Z,michigan,5550000,2279543,4730984,4824260,0.543,0.439,0
4152,2696164,48,edison,2020-11-04T04:53:33Z,michigan,5550000,2279543,4730984,4824260,0.543,0.439,0
4153,2701165,48,edison,2020-11-04T04:53:34Z,michigan,5550000,2279543,4730984,4824260,0.543,0.438,0
4154,2702364,48,edison,2020-11-04T04:54:24Z,michigan,5550000,2279543,4730984,4824260,0.543,0.438,0
4155,2712642,48,edison,2020-11-04T04:55:34Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4156,2714241,48,edison,2020-11-04T04:55:49Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4157,2727984,48,edison,2020-11-04T04:56:48Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4158,2731448,48,edison,2020-11-04T04:57:08Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4159,2731461,48,edison,2020-11-04T04:58:37Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4160,2750569,49,edison,2020-11-04T04:58:51Z,michigan,5550000,2279543,4730984,4824260,0.543,0.439,0
4161,2760695,49,edison,2020-11-04T04:59:02Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4162,2762851,49,edison,2020-11-04T04:59:50Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4163,2764644,49,edison,2020-11-04T05:01:25Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4164,2766881,49,edison,2020-11-04T05:02:11Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4165,2784661,49,edison,2020-11-04T05:02:20Z,michigan,5550000,2279543,4730984,4824260,0.544,0.438,0
4166,2828666,50,edison,2020-11-04T05:02:25Z,michigan,5550000,2279543,4730984,4824260,0.541,0.44,0
4167,2830283,50,edison,2020-11-04T05:03:06Z,michigan,5550000,2279543,4730984,4824260,0.541,0.44,0
4168,2833321,50,edison,2020-11-04T05:04:15Z,michigan,5550000,2279543,4730984,4824260,0.541,0.441,0
4169,2837423,50,edison,2020-11-04T05:05:14Z,michigan,5550000,2279543,4730984,4824260,0.541,0.441,0
4170,2872225,51,edison,2020-11-04T05:06:58Z,michigan,5550000,2279543,4730984,4824260,0.543,0.439,0
4171,2879707,51,edison,2020-11-04T05:07:29Z,michigan,5550000,2279543,4730984,4824260,0.543,0.439,0
4172,2884430,51,edison,2020-11-04T05:09:10Z,michigan,5550000,2279543,4730984,4824260,0.543,0.439,0
4173,2908393,51,edison,2020-11-04T05:10:46Z,michigan,5550000,2279543,4730984,4824260,0.541,0.442,0
4174,2914678,51,edison,2020-11-04T05:11:44Z,michigan,5550000,2279543,4730984,4824260,0.541,0.441,0
4175,2916083,51,edison,2020-11-04T05:12:00Z,michigan,5550000,2279543,4730984,4824260,0.541,0.441,0
4176,2918790,52,edison,2020-11-04T05:12:26Z,michigan,5550000,2279543,4730984,4824260,0.541,0.441,0
4177,2922874,52,edison,2020-11-04T05:15:48Z,michigan,5550000,2279543,4730984,4824260,0.541,0.441,0
4178,2952974,52,edison,2020-11-04T05:16:22Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4179,2959093,52,edison,2020-11-04T05:17:04Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4180,2961905,52,edison,2020-11-04T05:18:06Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4181,2964847,52,edison,2020-11-04T05:18:31Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4182,2973481,52,edison,2020-11-04T05:18:58Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4183,2973861,52,edison,2020-11-04T05:21:00Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4184,2973869,52,edison,2020-11-04T05:21:48Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4185,2977716,53,edison,2020-11-04T05:22:28Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4186,2982315,53,edison,2020-11-04T05:24:26Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4187,2990610,53,edison,2020-11-04T05:24:30Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4188,2992778,53,edison,2020-11-04T05:24:37Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4189,2993598,53,edison,2020-11-04T05:25:05Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4190,3004705,53,edison,2020-11-04T05:27:02Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4191,3005993,53,edison,2020-11-04T05:28:08Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4192,3011175,53,edison,2020-11-04T05:28:46Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4193,3015652,53,edison,2020-11-04T05:29:02Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4194,3015698,53,edison,2020-11-04T05:29:32Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4195,3031975,54,edison,2020-11-04T05:31:08Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4196,3035857,54,edison,2020-11-04T05:31:38Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4197,3052178,54,edison,2020-11-04T05:31:53Z,michigan,5550000,2279543,4730984,4824260,0.539,0.443,0
4198,3060282,54,edison,2020-11-04T05:34:14Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4199,3069468,54,edison,2020-11-04T05:34:25Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4200,3076117,54,edison,2020-11-04T05:34:54Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4201,3079380,54,edison,2020-11-04T05:34:59Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4202,3083835,54,edison,2020-11-04T05:37:14Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4203,3084907,54,edison,2020-11-04T05:37:28Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4204,3087539,55,edison,2020-11-04T05:38:34Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4205,3087587,55,edison,2020-11-04T05:38:54Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4206,3088044,55,edison,2020-11-04T05:39:55Z,michigan,5550000,2279543,4730984,4824260,0.54,0.442,0
4207,3100918,55,edison,2020-11-04T05:41:52Z,michigan,5550000,2279543,4730984,4824260,0.539,0.443,0
4208,3101012,55,edison,2020-11-04T05:42:11Z,michigan,5550000,2279543,4730984,4824260,0.539,0.443,0
4209,3155129,56,edison,2020-11-04T05:43:39Z,michigan,5550000,2279543,4730984,4824260,0.535,0.447,0
4210,3163769,56,edison,2020-11-04T05:44:51Z,michigan,5550000,2279543,4730984,4824260,0.535,0.447,0
4211,3184301,56,edison,2020-11-04T05:46:56Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4212,3184315,56,edison,2020-11-04T05:48:44Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4213,3186645,56,edison,2020-11-04T05:49:26Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4214,3190726,56,edison,2020-11-04T05:51:05Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4215,3194207,56,edison,2020-11-04T05:51:44Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4216,3205743,57,edison,2020-11-04T05:52:34Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4217,3207289,57,edison,2020-11-04T05:53:36Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4218,3232115,57,edison,2020-11-04T05:53:51Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4219,3237675,57,edison,2020-11-04T05:53:56Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4220,3237871,57,edison,2020-11-04T05:54:18Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4221,3244793,57,edison,2020-11-04T05:54:33Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4222,3248160,57,edison,2020-11-04T05:56:48Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4223,3253831,57,edison,2020-11-04T05:57:42Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4224,3254300,57,edison,2020-11-04T05:58:01Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4225,3255870,57,edison,2020-11-04T05:58:19Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4226,3256723,57,edison,2020-11-04T05:59:10Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4227,3280499,58,edison,2020-11-04T05:59:48Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4228,3285603,58,edison,2020-11-04T06:00:14Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4229,3303286,58,edison,2020-11-04T06:01:56Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4230,3307476,58,edison,2020-11-04T06:02:49Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4231,3308222,58,edison,2020-11-04T06:06:32Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4232,3309219,58,edison,2020-11-04T06:06:57Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4233,3313260,58,edison,2020-11-04T06:07:13Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4234,3313269,58,edison,2020-11-04T06:08:27Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4235,3316681,59,edison,2020-11-04T06:09:47Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4236,3328250,59,edison,2020-11-04T06:09:58Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4237,3330408,59,edison,2020-11-04T06:10:48Z,michigan,5550000,2279543,4730984,4824260,0.535,0.448,0
4238,3330758,59,edison,2020-11-04T06:12:46Z,michigan,5550000,2279543,4730984,4824260,0.535,0.448,0
4239,3331621,59,edison,2020-11-04T06:13:46Z,michigan,5550000,2279543,4730984,4824260,0.535,0.448,0
4240,3334059,59,edison,2020-11-04T06:14:34Z,michigan,5550000,2279543,4730984,4824260,0.535,0.447,0
4241,3339680,59,edison,2020-11-04T06:14:49Z,michigan,5550000,2279543,4730984,4824260,0.535,0.447,0
4242,3358823,59,edison,2020-11-04T06:16:19Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4243,3359271,59,edison,2020-11-04T06:17:49Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4244,3368089,59,edison,2020-11-04T06:18:29Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4245,3372030,60,edison,2020-11-04T06:19:46Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4246,3379806,60,edison,2020-11-04T06:21:56Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4247,3379815,60,edison,2020-11-04T06:23:05Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4248,3388545,60,edison,2020-11-04T06:23:23Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4249,3398494,60,edison,2020-11-04T06:23:48Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4250,3401349,60,edison,2020-11-04T06:24:35Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4251,3401361,60,edison,2020-11-04T06:25:14Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4252,3414604,60,edison,2020-11-04T06:26:17Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4253,3421565,60,edison,2020-11-04T06:26:49Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4254,3423444,60,edison,2020-11-04T06:28:10Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4255,3434148,61,edison,2020-11-04T06:29:51Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4256,3439578,61,edison,2020-11-04T06:31:11Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4257,3441317,61,edison,2020-11-04T06:31:48Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4258,3448669,61,edison,2020-11-04T06:32:54Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4259,3452346,61,edison,2020-11-04T06:33:05Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4260,3459769,61,edison,2020-11-04T06:36:01Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4261,3461774,61,edison,2020-11-04T06:36:46Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4262,3470142,61,edison,2020-11-04T06:37:22Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4263,3475497,61,edison,2020-11-04T06:38:18Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4264,3478398,61,edison,2020-11-04T06:38:47Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4265,3489333,62,edison,2020-11-04T06:39:22Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4266,3495359,62,edison,2020-11-04T06:39:37Z,michigan,5550000,2279543,4730984,4824260,0.534,0.449,0
4267,3495962,62,edison,2020-11-04T06:39:53Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4268,3514470,62,edison,2020-11-04T06:40:06Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4269,3514485,62,edison,2020-11-04T06:40:21Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4270,3522733,62,edison,2020-11-04T06:40:45Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4271,3531811,62,edison,2020-11-04T06:41:46Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4272,3544794,63,edison,2020-11-04T06:42:12Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4273,3545674,63,edison,2020-11-04T06:42:48Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4274,3549424,63,edison,2020-11-04T06:43:38Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4275,3553366,63,edison,2020-11-04T06:44:46Z,michigan,5550000,2279543,4730984,4824260,0.533,0.449,0
4276,3581471,63,edison,2020-11-04T06:47:57Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4277,3582525,63,edison,2020-11-04T06:48:41Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4278,3587356,63,edison,2020-11-04T06:48:47Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4279,3589112,63,edison,2020-11-04T06:51:46Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4280,3591037,63,edison,2020-11-04T06:53:50Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4281,3597919,64,edison,2020-11-04T06:54:23Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4282,3606490,64,edison,2020-11-04T06:54:48Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4283,3614696,64,edison,2020-11-04T06:56:47Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4284,3616879,64,edison,2020-11-04T06:58:47Z,michigan,5550000,2279543,4730984,4824260,0.534,0.448,0
4285,3643075,64,edison,2020-11-04T07:00:37Z,michigan,5550000,2279543,4730984,4824260,0.533,0.45,0
4286,3649714,64,edison,2020-11-04T07:01:46Z,michigan,5550000,2279543,4730984,4824260,0.533,0.45,0
4287,3656445,65,edison,2020-11-04T07:03:17Z,michigan,5550000,2279543,4730984,4824260,0.533,0.45,0
4288,3689709,65,edison,2020-11-04T07:03:45Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4289,3691717,65,edison,2020-11-04T07:05:26Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4290,3694006,65,edison,2020-11-04T07:06:46Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4291,3698027,65,edison,2020-11-04T07:07:09Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4292,3701034,65,edison,2020-11-04T07:07:45Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4293,3707328,65,edison,2020-11-04T07:08:46Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4294,3711016,66,edison,2020-11-04T07:09:46Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4295,3731784,66,edison,2020-11-04T07:15:08Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4296,3737361,66,edison,2020-11-04T07:15:59Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4297,3739988,66,edison,2020-11-04T07:16:47Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4298,3745052,66,edison,2020-11-04T07:17:47Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4299,3746889,66,edison,2020-11-04T07:19:18Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4300,3749467,66,edison,2020-11-04T07:20:09Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4301,3751208,66,edison,2020-11-04T07:20:47Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4302,3756573,66,edison,2020-11-04T07:21:56Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4303,3757597,66,edison,2020-11-04T07:22:47Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4304,3766173,66,edison,2020-11-04T07:23:49Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4305,3772675,67,edison,2020-11-04T07:26:09Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4306,3780917,67,edison,2020-11-04T07:26:41Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4307,3780919,67,edison,2020-11-04T07:27:24Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4308,3787054,67,edison,2020-11-04T07:27:48Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4309,3791415,67,edison,2020-11-04T07:29:48Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4310,3802678,67,edison,2020-11-04T07:30:33Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4311,3806695,67,edison,2020-11-04T07:32:07Z,michigan,5550000,2279543,4730984,4824260,0.532,0.451,0
4312,3809102,67,edison,2020-11-04T07:33:46Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4313,3814267,67,edison,2020-11-04T07:36:18Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4314,3818589,67,edison,2020-11-04T07:36:41Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4315,3823936,68,edison,2020-11-04T07:37:47Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4316,3828604,68,edison,2020-11-04T07:38:41Z,michigan,5550000,2279543,4730984,4824260,0.531,0.451,0
4317,3843273,68,edison,2020-11-04T07:41:46Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4318,3852615,68,edison,2020-11-04T07:43:47Z,michigan,5550000,2279543,4730984,4824260,0.53,0.452,0
4319,3876262,68,edison,2020-11-04T07:44:48Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4320,3877624,68,edison,2020-11-04T07:47:46Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4321,3879353,68,edison,2020-11-04T07:49:09Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4322,3882343,69,edison,2020-11-04T07:50:45Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4323,3882746,69,edison,2020-11-04T07:51:46Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4324,3884666,69,edison,2020-11-04T07:52:48Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4325,3887253,69,edison,2020-11-04T07:54:49Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4326,3888991,69,edison,2020-11-04T07:55:48Z,michigan,5550000,2279543,4730984,4824260,0.531,0.452,0
4327,3986835,70,edison,2020-11-04T08:00:57Z,michigan,5550000,2279543,4730984,4824260,0.528,0.455,0
